4930453N24Rik	-0.542680526	8.49E-08
Yif1b	0.568825193	8.51E-08
Ptger4	1.185185008	8.67E-08
Poldip3	0.422509903	8.77E-08
Stk19	0.580749812	8.85E-08
Fam209	3.939233609	9.07E-08
Pom121	1.353287812	9.12E-08
Zdhhc6	-0.486164147	9.19E-08
Fgfrl1	0.635310177	9.28E-08
Swap70	0.654002611	9.29E-08
H3f3a	0.665138129	9.34E-08
Lypd3	2.006242274	9.41E-08
Gm8113	4.023144929	1.03E-07
Cog1	0.694604295	1.07E-07
Vars	1.153852796	1.10E-07
Cdh23	2.439435217	1.10E-07
B4galt3	0.838307804	1.12E-07
Mef2d	1.032688483	1.12E-07
Ppfia3	1.21680534	1.14E-07
Chpt1	-1.019941544	1.18E-07
Zfp217	0.78825766	1.20E-07
Msrb2	-0.575196746	1.32E-07
Rnh1	0.824658802	1.33E-07
Wdfy1	1.315940561	1.34E-07
Slc41a3	0.953619543	1.37E-07
Slc27a2	-0.937552173	1.38E-07
Sipa1l2	0.948361921	1.40E-07
Rnaset2b	0.748402726	1.42E-07
Mob3a	1.35190843	1.48E-07
3110002H16Rik	0.534275903	1.50E-07
Sdc3	1.849484088	1.54E-07
Zc3h3	0.622919648	1.55E-07
Dhx38	0.63643079	1.56E-07
Nisch	0.58636843	1.56E-07
Slco4c1	-3.441508932	1.56E-07
Fzr1	0.717071949	1.57E-07
Tub	3.018297576	1.57E-07
Pitpnm1	1.131732617	1.60E-07
Crtc2	0.728929627	1.61E-07
Bag1	-0.485843266	1.71E-07
Gp49a	1.710360844	1.73E-07
Nup210	0.989525494	1.75E-07
Hoxd11	1.541870481	1.76E-07
Fam96a	-0.431071862	1.77E-07
Nfkbid	1.822764569	1.77E-07
Sox9	2.844003275	1.78E-07
Hmox2	-0.241997591	1.78E-07
Elf4	1.254496691	1.79E-07
Sppl3	0.654342371	1.81E-07
Mospd3	0.704709897	1.82E-07
Kctd10	0.863589491	1.83E-07
Adam8	3.152963839	1.88E-07
Glrx2	-0.529682276	1.91E-07
Flna	1.637556978	1.92E-07
Bcor	0.83220768	1.93E-07
Ceacam2	-4.575253251	2.00E-07
Ier5l	1.219263002	2.00E-07
Kmt2b	0.815055097	2.00E-07
Fbxl12	0.592712804	2.01E-07
Zxdc	0.904124856	2.01E-07
Rexo1	0.876472423	2.01E-07
Hs6st2	-0.941949615	2.03E-07
Stox2	1.069677483	2.04E-07
Fbxo42	0.439280784	2.06E-07
Ppp1r18	1.307467993	2.06E-07
4930404N11Rik	4.008464601	2.09E-07
Tmem214	0.452191124	2.11E-07
Kansl2	0.724905491	2.18E-07
Irx5	0.883491086	2.19E-07
Cldn4	2.1626708	2.20E-07
Eif2ak1	-0.214581716	2.24E-07
Ccdc181	-0.739133999	2.27E-07
Rfk	-0.311167095	2.32E-07
Ndufa12	-0.832834808	2.39E-07
Tnks1bp1	0.635652789	2.39E-07
Ier5	1.059974444	2.41E-07
Gpr124	1.019687972	2.42E-07
N6amt2	-0.678670168	2.44E-07
Edc4	0.649947972	2.44E-07
Dusp10	1.23830248	2.46E-07
Atxn2l	0.948051316	2.46E-07
Scamp3	0.602723544	2.48E-07
Chpf2	1.338907393	2.49E-07
Tubgcp3	0.658706051	2.49E-07
Taf5l	0.517061971	2.50E-07
Osbpl5	0.834006961	2.50E-07
Mafg	0.702654073	2.52E-07
Csnk1e	0.876855077	2.53E-07
Dgcr14	0.696867111	2.54E-07
Tmem82	1.073994791	2.58E-07
Actg1	1.330154613	2.59E-07
Fam207a	0.350226414	2.59E-07
Serp1	-0.383020377	2.60E-07
Dopey2	0.875356171	2.61E-07
Ndufaf2	-0.754835653	2.63E-07
Ufm1	-0.390938354	2.63E-07
Stab1	1.425274767	2.67E-07
Npc1	0.816196277	2.67E-07
Lrig2	0.787435136	2.67E-07
Igsf8	1.085440891	2.72E-07
Vps51	0.66822571	2.72E-07
Foxf1	1.601006558	2.74E-07
5830462I19Rik	3.13680686	2.76E-07
Rassf1	1.095789738	2.77E-07
C1galt1c1	-0.463309511	2.81E-07
Uqcrh	-0.876785539	2.83E-07
Il23a	4.51858493	2.83E-07
Rab2a	-0.532124022	2.85E-07
Kdm2b	0.864526456	2.89E-07
Kif6	1.526863871	2.93E-07
Cwc15	-0.526651702	2.95E-07
Lif	3.1712333	2.95E-07
Aig1	-0.414993782	2.96E-07
Emid1	0.802229333	2.97E-07
Rhbdd3	0.495746174	2.99E-07
Frmd8	0.797027293	3.01E-07
Dab2ip	0.714969982	3.03E-07
Egln1	-0.393674549	3.03E-07
Sbf1	0.820907529	3.04E-07
Slit3	1.872692637	3.10E-07
Daxx	0.597931626	3.13E-07
Mug1	-4.144738784	3.13E-07
Itpr3	1.602775894	3.17E-07
Fbxw17	1.343603784	3.19E-07
Pip5k1a	0.760842545	3.22E-07
Arpp19	-0.871589955	3.23E-07
Adamts1	2.119526259	3.27E-07
Oasl1	1.261336892	3.29E-07
Adra1d	1.439246141	3.31E-07
Grsf1	-0.539413852	3.32E-07
Pcif1	0.469343726	3.33E-07
Nbeal2	1.127599335	3.42E-07
Psd	1.00706938	3.45E-07
Fgf1	-1.300554416	3.51E-07
Cdca4	1.008517744	3.52E-07
Ap2a1	0.882532904	3.54E-07
Paox	0.936483908	3.60E-07
Rbm14	0.651791276	3.60E-07
Aqp4	-2.180166332	3.61E-07
Tulp1	4.387061293	3.64E-07
Cdk5r1	1.200260255	3.65E-07
Larp4b	-0.762942449	3.66E-07
Rtn4rl2	1.919853821	3.70E-07
Atf6b	0.928669017	3.71E-07
Abl1	0.737844925	3.82E-07
Rnaset2a	0.708661096	3.89E-07
Atp6v1g3	-0.686291475	3.90E-07
Creb5	3.249021907	3.99E-07
Rabac1	0.543709063	3.99E-07
Ksr1	1.080036175	4.02E-07
Clec4d	4.448896823	4.04E-07
Rce1	0.609163329	4.08E-07
Rer1	-0.469952843	4.14E-07
Dhx16	0.556445332	4.19E-07
Dnah3	-1.111359109	4.20E-07
Shc1	0.656646885	4.22E-07
Mccc2	-0.805149806	4.25E-07
Hcn3	0.982101914	4.27E-07
Id3	1.184402518	4.28E-07
Zyx	0.941034022	4.29E-07
Tmem121	4.884616617	4.29E-07
Fahd1	-0.889734269	4.38E-07
Gm1673	2.544118178	4.48E-07
Bcl2l11	0.900438091	4.58E-07
Dpp3	0.671675509	4.68E-07
Relb	1.511777769	4.73E-07
Lrig1	0.88832299	4.78E-07
F2	-4.898788308	4.78E-07
Has1	5.560796518	4.79E-07
Rela	0.845644375	4.84E-07
Chac2	-0.913817795	4.86E-07
Mrpl18	-0.545896127	4.87E-07
Lpar2	0.914762545	4.91E-07
Sidt2	0.68812215	4.92E-07
1700021F05Rik	-0.945167587	4.93E-07
Inafm1	0.526223092	4.96E-07
Dhdh	-1.612397723	5.01E-07
Lama5	1.238291764	5.07E-07
Fbrsl1	0.864290815	5.08E-07
Slc7a5	1.395807509	5.08E-07
Clec4e	3.925595263	5.09E-07
Hmgcr	-1.289152222	5.10E-07
Gm9830	4.215838519	5.12E-07
Hnrnpa0	0.633064447	5.12E-07
Cldn10	-0.874865694	5.30E-07
Mfsd10	1.089162835	5.31E-07
Wdr91	0.662538255	5.32E-07
B430203G13Rik	4.721830902	5.36E-07
Rusc2	1.030165912	5.38E-07
Grk6	0.736143763	5.41E-07
Fam213a	-0.551912099	5.42E-07
Hjurp	0.972600022	5.53E-07
Srsf4	0.755272295	5.53E-07
Acadsb	-0.760795901	5.76E-07
Mkl1	0.847700934	5.80E-07
Dnpep	0.502242155	5.83E-07
Fzd5	0.943804723	5.88E-07
Epn2	0.634383221	5.96E-07
Ddr1	1.083456565	6.01E-07
Rgmb	0.793582244	6.03E-07
Cnot10	0.396767911	6.04E-07
Bhlhe22	1.200333457	6.06E-07
Zscan18	1.747909434	6.08E-07
Fam151b	-0.624232463	6.10E-07
Zfyve27	0.467869142	6.13E-07
Myo9b	0.972421256	6.14E-07
Mmp10	4.954944424	6.17E-07
Napsa	-1.800735319	6.22E-07
Crot	-1.220667734	6.23E-07
4931422A03Rik	3.145904711	6.24E-07
Ctdp1	0.708877757	6.24E-07
Rad9a	0.977097415	6.25E-07
Gid4	-0.569620981	6.31E-07
Acadm	-1.191908134	6.37E-07
Bccip	-0.366836551	6.41E-07
Epha2	1.88866937	6.43E-07
Ddx39b	0.726287289	6.50E-07
Actn4	0.741140016	6.53E-07
Atp13a1	0.655204491	6.73E-07
Nrarp	1.209197692	6.83E-07
2310030G06Rik	-0.553053316	6.89E-07
Gm15217	-0.972782588	6.91E-07
Cdh24	1.575720515	6.95E-07
Srf	0.959049149	6.96E-07
Ctu2	0.52870455	6.98E-07
Zc3h10	0.469889889	7.00E-07
Ncstn	0.644752606	7.03E-07
Rin3	0.753520114	7.05E-07
Vamp8	-0.562335372	7.10E-07
Il20rb	1.644656876	7.10E-07
Tmprss4	1.635294505	7.13E-07
Zfp598	0.631082941	7.22E-07
2310022B05Rik	0.712266002	7.23E-07
Erf	0.882212767	7.36E-07
Ube2s	0.615863699	7.41E-07
Rdh14	-0.342448494	7.45E-07
Etv3	0.694928157	7.46E-07
Lamb2	0.762480683	7.50E-07
Klf5	1.826440095	7.54E-07
Rps12-ps3	2.895297081	7.55E-07
Tpk1	-0.810754398	7.75E-07
Klf13	0.872066181	7.78E-07
Pex3	-0.466194813	7.88E-07
Efnb1	0.696998469	7.88E-07
Nol6	0.651549632	7.95E-07
Tmem132a	1.608797249	8.06E-07
Ank2	-1.213053466	8.07E-07
Ndufaf1	-0.652551197	8.15E-07
Phf19	1.424153498	8.16E-07
Tie1	0.479509409	8.25E-07
Stk17b	0.997190427	8.28E-07
Gdi1	0.407169442	8.34E-07
Mknk2	0.538079751	8.54E-07
Def6	1.066841484	8.58E-07
E130311K13Rik	-0.612371215	8.68E-07
Arl3	-0.653447221	8.79E-07
Tuba1b	1.511355894	8.80E-07
Pigt	0.806975184	8.86E-07
Zfp275	0.714598466	8.94E-07
Abhd16b	4.238154581	8.99E-07
Trim28	0.830323977	9.09E-07
Mcrs1	0.386815253	9.24E-07
Usp50	2.505991081	9.24E-07
Ppp2r1a	0.39905922	9.35E-07
Plod1	0.912948789	9.38E-07
Tmem150a	0.870268748	9.47E-07
Trim11	0.498832488	9.52E-07
Irx1	-1.178570492	9.54E-07
Gm7353	1.265639396	9.56E-07
Trpc4ap	0.375653886	9.61E-07
Tctn1	1.099770488	9.66E-07
Cldn7	1.359922123	9.70E-07
Spa17	-1.535908592	9.74E-07
Zfp746	0.60495296	9.74E-07
Ski	0.549826126	9.77E-07
Gipc2	-0.519342773	9.78E-07
Efhd2	1.133461461	9.82E-07
Eaf2	-1.248213283	9.85E-07
Atp5o	-0.642385202	9.92E-07
Htr6	3.736583428	9.92E-07
Ctnnbip1	0.516605721	9.94E-07
Plekho2	1.098006552	1.00E-06
Abhd16a	0.510854991	1.00E-06
Rpap1	0.76227625	1.01E-06
Dclre1b	1.195929417	1.01E-06
Pld2	1.25193132	1.02E-06
Mthfd2l	0.592671665	1.02E-06
Stim1	0.959286655	1.03E-06
Htatip2	-0.819375474	1.04E-06
Nfatc1	0.631875503	1.04E-06
Arid5a	1.620046198	1.05E-06
Dnaja3	-0.39128114	1.05E-06
Pcdhb15	1.110174134	1.05E-06
Slc33a1	-0.857865607	1.06E-06
Atp1a3	2.562460209	1.06E-06
Atp8b2	1.057411963	1.07E-06
Dip2b	0.670884556	1.07E-06
Cttnbp2nl	0.890450587	1.07E-06
Smad1	0.714306691	1.08E-06
Nphp4	1.123898023	1.08E-06
Nckap5l	1.012571505	1.08E-06
Pvrl4	0.983911684	1.11E-06
Lilrb4	1.542531748	1.11E-06
Wdr55	-0.47451068	1.11E-06
Ggact	-0.62990244	1.12E-06
Mms19	0.545397206	1.13E-06
Cd300lf	3.195786391	1.13E-06
Lyrm2	-0.484147105	1.13E-06
Kcnh6	3.085388697	1.14E-06
Mrps30	-0.481527032	1.14E-06
Elmsan1	1.216014692	1.14E-06
Sf3b4	0.610102679	1.14E-06
Cxcl2	5.030388939	1.14E-06
Il17c	4.22003264	1.15E-06
Cd14	1.87013704	1.16E-06
Lyrm1	-0.601991029	1.18E-06
Sox4	2.260120625	1.18E-06
Vasp	0.985923743	1.19E-06
Hrsp12	-0.986000281	1.20E-06
Clybl	-0.793063948	1.20E-06
Casc3	0.459267282	1.21E-06
2700089E24Rik	-0.704678184	1.22E-06
Tmc8	0.965198608	1.23E-06
Dda1	0.420551275	1.24E-06
Apoa4	-2.390557315	1.25E-06
Ndufs6	-0.902957492	1.25E-06
Pcbp4	0.382277571	1.25E-06
Rab11b	0.427460771	1.26E-06
Dpagt1	0.57844578	1.27E-06
Gcsh	-0.632540031	1.28E-06
Alg1	0.592439444	1.28E-06
Olfml2b	1.396235888	1.29E-06
Atp13a2	0.817970552	1.30E-06
Nkain1	1.2087283	1.31E-06
Eml3	0.55155099	1.31E-06
Adnp	2.331734821	1.31E-06
Itfg1	-0.523218203	1.32E-06
Fam160b1	0.69731067	1.32E-06
Ptpn23	1.153655115	1.33E-06
Tmem181a	1.123004197	1.33E-06
Notch4	0.757552665	1.33E-06
Dnajc15	-0.620593033	1.33E-06
Immt	-0.310255287	1.34E-06
Junb	2.036732658	1.35E-06
Map2k5	0.370731242	1.35E-06
Dctn1	0.530175835	1.35E-06
Pusl1	0.921409758	1.36E-06
Nfkb2	1.201530074	1.39E-06
Ttyh3	0.937899692	1.39E-06
Cfap36	-0.63200007	1.40E-06
Fgd1	1.147506188	1.41E-06
Rai1	0.931787784	1.43E-06
Hip1r	0.685118279	1.43E-06
Atg9b	1.765621049	1.44E-06
Icam1	1.332045845	1.45E-06
Ctbp1	0.224720461	1.46E-06
Nup62	0.812819289	1.47E-06
Fam107a	-2.096206425	1.48E-06
Mat1a	-3.532570697	1.49E-06
Ube2g2	0.695033401	1.50E-06
1110032A03Rik	-0.722214272	1.50E-06
Mroh1	0.763043856	1.51E-06
Cherp	0.837585388	1.52E-06
Map3k11	0.595353248	1.52E-06
Map1s	0.814543045	1.53E-06
Chsy3	1.973641734	1.54E-06
Vstm2b	3.284114218	1.55E-06
Scnn1b	0.832684573	1.55E-06
Mnt	0.95972043	1.55E-06
Mmp9	2.58132685	1.57E-06
Pter	-0.9896668	1.57E-06
Akr1e1	-0.629867805	1.57E-06
Med24	0.407878764	1.58E-06
Heatr2	0.679800472	1.59E-06
Gsk3a	0.369745805	1.60E-06
Cyp2c29	-3.853998732	1.60E-06
Ehmt2	0.676021482	1.60E-06
Timm17a	-0.405206814	1.62E-06
Flot2	0.819351766	1.64E-06
Sycp3	-2.182257319	1.65E-06
Clk3	0.449636841	1.66E-06
Get4	0.586574839	1.67E-06
Cdk2ap1	0.605359506	1.67E-06
Syt2	2.896148281	1.68E-06
Polm	0.749666339	1.69E-06
Pdlim2	0.668263236	1.70E-06
Ldlrap1	0.600832874	1.72E-06
Trafd1	0.5944142	1.72E-06
Pigo	0.786691383	1.73E-06
Arhgap17	0.468397372	1.73E-06
Oxct1	-1.163117488	1.74E-06
Gm14327	1.198260074	1.74E-06
Mrpl39	-0.305385461	1.75E-06
Rnps1	0.648833054	1.75E-06
Akr1d1	-1.969920637	1.77E-06
Nfkbia	0.961583846	1.77E-06
Qsox1	0.971808891	1.77E-06
Chst2	0.615456851	1.80E-06
Src	0.654703668	1.81E-06
Fhl3	1.081207736	1.81E-06
P4ha3	4.381803136	1.82E-06
Areg	5.106623676	1.82E-06
Ppp2r3d	0.748724943	1.84E-06
Shroom3	0.866574203	1.84E-06
Ndufaf4	-0.864345596	1.85E-06
1810055G02Rik	0.689818264	1.87E-06
Myh9	1.08076505	1.87E-06
Sema4c	1.348327117	1.88E-06
Zbtb44	-0.588685833	1.88E-06
Anp32a	-0.741777602	1.89E-06
Ddt	-1.426827407	1.90E-06
B230118H07Rik	-0.785636189	1.91E-06
Tmem236	3.103511762	1.92E-06
Clcn7	0.488169667	1.93E-06
Klhl9	-0.596263395	1.94E-06
Zbtb17	0.449466987	1.97E-06
Cisd2	-0.357635724	1.97E-06
Dffb	0.866972451	1.97E-06
Ubb	0.672689192	1.99E-06
Snrpc	0.712041141	2.00E-06
Trim47	0.979068219	2.01E-06
Cdyl	0.693677534	2.01E-06
St6galnac4	0.920566249	2.02E-06
Fam132b	3.859506596	2.02E-06
Scp2	-0.731402267	2.03E-06
1700112E06Rik	-2.042229637	2.04E-06
Scd1	-2.093972087	2.05E-06
Vasn	1.108473729	2.06E-06
Mex3d	1.19497059	2.07E-06
Znrf2	-0.668515949	2.08E-06
Ak3	-0.541368953	2.09E-06
Hmgcs1	-0.876595641	2.10E-06
Palmd	-0.785068016	2.11E-06
Cdr2l	1.039487151	2.12E-06
Tmem39a	0.582275669	2.12E-06
Rad51b	3.829346378	2.14E-06
Ppa2	-0.685986115	2.17E-06
2810007J24Rik	-3.306470359	2.18E-06
Slc41a1	0.83903981	2.19E-06
Khdrbs3	-0.83082427	2.20E-06
Nfkbil1	1.183722504	2.21E-06
Camk2g	0.573245769	2.21E-06
Stub1	0.578609987	2.24E-06
Piwil2	2.344865737	2.24E-06
Fam104a	0.486717491	2.25E-06
Sh3gl1	0.701740357	2.26E-06
Uba1	0.614170601	2.27E-06
Atp5k	-1.115414355	2.28E-06
Kcng2	0.758825841	2.29E-06
Tapbp	1.01362437	2.31E-06
Glod5	-0.82427074	2.32E-06
9430016H08Rik	-0.605578528	2.34E-06
Mcoln2	-1.722195802	2.35E-06
Gm15446	-4.225018834	2.36E-06
Lmf2	0.590617657	2.37E-06
Eno1	0.545008319	2.38E-06
Nfrkb	0.612808743	2.39E-06
Kremen1	0.550070847	2.39E-06
Prkd2	0.589544618	2.41E-06
Lypla1	-1.150766728	2.44E-06
Rchy1	-0.348924149	2.44E-06
Cript	-0.393360888	2.45E-06
Srek1ip1	-0.921878357	2.45E-06
Scrn3	-0.898585294	2.46E-06
Tspan7	0.568501054	2.46E-06
B4galnt2	2.600816256	2.47E-06
Itgb3bp	-0.703247426	2.47E-06
Uba52	0.866831258	2.47E-06
Eny2	-0.626201757	2.48E-06
Skp1a	-0.549947906	2.48E-06
Dusp2	1.392138065	2.50E-06
Nle1	0.7356242	2.50E-06
Atp5c1	-0.50323977	2.51E-06
Stx1a	1.424930724	2.52E-06
Mrps34	0.592812405	2.53E-06
Ric3	-1.659112961	2.54E-06
Dolpp1	0.493388673	2.54E-06
Ptprs	1.35303906	2.55E-06
Znrf1	0.682373488	2.56E-06
Aqp7	-0.857100041	2.56E-06
Gpaa1	0.598226504	2.57E-06
Utf1	4.440846785	2.58E-06
Brd2	0.63621815	2.59E-06
Scrib	0.564945807	2.59E-06
Galk1	0.454150247	2.59E-06
Xpo6	0.525822428	2.60E-06
Wdr90	0.875802116	2.61E-06
Cox7b	-0.762350316	2.62E-06
Mta1	0.604720283	2.63E-06
Arnt	0.579770024	2.64E-06
Zfp408	0.590961284	2.64E-06
Timm8b	-0.552764884	2.65E-06
Schip1	2.431902615	2.65E-06
Ppp1ca	0.504974016	2.66E-06
Marcksl1	1.301115738	2.67E-06
Map7d1	0.801583267	2.68E-06
Foxp4	0.63378312	2.68E-06
Larp1b	-0.571165366	2.73E-06
Wdr62	1.492791564	2.73E-06
Tfip11	0.502706453	2.74E-06
Mettl7a2	-3.842593325	2.75E-06
1700061G19Rik	2.721290596	2.75E-06
Soat2	1.514021453	2.76E-06
Ap4m1	0.631859056	2.78E-06
Ltbp4	0.822254161	2.81E-06
Nprl3	0.426101557	2.81E-06
Gm10282	1.796465014	2.84E-06
Zdhhc14	0.59062567	2.86E-06
Piezo1	1.630630377	2.89E-06
Slc26a6	0.865952955	2.89E-06
Tmc5	-1.063747726	2.90E-06
Svip	-0.747624848	2.91E-06
Pex7	-0.346803145	2.91E-06
Klf16	0.580535544	2.91E-06
Rasd1	2.099302194	2.94E-06
Bnip3l	-0.51831793	2.96E-06
Tbx2	0.74605096	2.96E-06
Adamtsl4	1.489897037	2.96E-06
